id,recipe,link,imgLink,subCatId
R01863,Lemon Meringue Cheesecake,https://www.allrecipes.com/recipe/244929/lemon-meringue-cheesecake/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5157071.jpg,SC058
R01864,New York Italian Style Cheesecake,https://www.allrecipes.com/recipe/218805/new-york-italian-style-cheesecake/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5131313.jpg,SC058
R01865,Tiramisu Cheesecake,https://www.allrecipes.com/recipe/7757/tiramisu-cheesecake/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F514088.jpg,SC058
R01866,Instant Pot&reg; Cheesecake,https://www.allrecipes.com/recipe/260062/instant-pot-cheesecake/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4557178.jpg,SC058
R01867,"""Burnt"" Basque Cheesecake",https://www.allrecipes.com/recipe/270713/burnt-basque-cheesecake/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F6393034.jpg,SC058
R01868,<strong>Coconut-Lime Cheesecake with </strong>Fresh Mango Sauce,https://www.allrecipes.com/recipe/214465/coconut-lime-cheesecake-with-mango-coulis/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F397436.jpg,SC058
R01869,Chocolate Turtles&reg; Cheesecake,https://www.allrecipes.com/recipe/19020/chocolate-turtles-cheesecake/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1107359.jpg,SC058
R01870,"Very, Very, Very Good Cheesecake",https://www.allrecipes.com/recipe/21592/very-very-very-good-cheesecake/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4556265.jpg,SC058
R01871,Chocolate Cappuccino Cheesecake,https://www.allrecipes.com/recipe/7384/chocolate-cappuccino-cheesecake/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1955460.jpg,SC058
R01872,Canada Day Nanaimo Bar Cheesecake,https://www.allrecipes.com/recipe/213583/canada-day-nanaimo-bar-cheesecake/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F425510.jpg,SC058
R01873,Brownie Caramel Cheesecake,https://www.allrecipes.com/recipe/7713/brownie-caramel-cheesecake/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F6582759.jpg,SC058
R01874,Chocolate Cheesecake II,https://www.allrecipes.com/recipe/8230/chocolate-cheesecake-ii/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F6936512.jpg,SC058
R01875,Banana Cream Cheesecake,https://www.allrecipes.com/recipe/68713/banana-cream-cheesecake/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4039411.jpg,SC058
R01876,No-Bake Cheesecake with Cool Whip&reg;,https://www.allrecipes.com/recipe/276072/no-bake-cheesecake-with-cool-whip/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F7134736.jpg,SC058
R01877,Easy PHILLY OREO Cheesecake,https://www.allrecipes.com/recipe/180603/easy-philly-oreo-cheesecake/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F8416836.jpg,SC058
R01878,Key Lime Cheesecake I,https://www.allrecipes.com/recipe/7441/key-lime-cheesecake-i/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2115555.jpg,SC058
R01879,3-Ingredient Cheesecake,https://www.allrecipes.com/recipe/263685/3-ingredient-cheesecake/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5285001.jpg,SC058
R01880,Mini Peanut Butter Chocolate Cheesecakes,https://www.allrecipes.com/recipe/8371836/mini-peanut-butter-chocolate-cheesecakes/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2022%2F04%2F11%2FMini-Peanut-Butter-Chocolate-Cheesecakes-2000.jpg,SC058
R01881,Waldorf's Sour Cream Cheesecake,https://www.allrecipes.com/recipe/237116/waldorfs-sour-cream-cheesecake/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1401385.jpg,SC058
R01882,Best No-Bake Cheesecake,https://www.allrecipes.com/recipe/17410/best-no-bake-cheesecake/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2740079.jpg,SC058
R01883,Tiramisu Cheesecake,https://www.allrecipes.com/recipe/7757/tiramisu-cheesecake/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F514088.jpg,SC058
R01884,Mini Cheesecakes with Vanilla Wafers,https://www.allrecipes.com/recipe/9300/mini-cheesecakes-with-vanilla-wafers/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F6266792.jpg,SC058
R01885,Ostkaka (Swedish Cheesecake),https://www.allrecipes.com/recipe/283763/ostkaka-swedish-cheesecake/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1321041.jpg,SC058
R01886,Grandmother's Cheesecake,https://www.allrecipes.com/recipe/26030/grandmothers-cheesecake/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2020%2F09%2F24%2FAllRecipes_Grandmothers_Cheesecake_0003-2000.jpg,SC058
R01887,Mini Cheesecakes III,https://www.allrecipes.com/recipe/21530/mini-cheesecakes-iii/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1277450.jpg,SC058
R01888,New York-Style Cheesecake,https://www.allrecipes.com/recipe/221142/new-york-style-cheesecake/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1147012.jpg,SC058
R01889,Cheesecake in a Jar,https://www.allrecipes.com/recipe/247239/cheesecake-in-a-jar/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3588629.jpg,SC058
R01890,Blueberry Cheesecake,https://www.allrecipes.com/recipe/7934/blueberry-cheesecake/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F8397451.jpg,SC058
R01891,Sopapilla Cheesecake Dessert,https://www.allrecipes.com/recipe/125352/sopapilla-cheesecake-dessert/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1127364.jpg,SC058
R01892,Double Layer Pumpkin Cheesecake,https://www.allrecipes.com/recipe/13477/double-layer-pumpkin-cheesecake/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1769022.jpg,SC058
R01893,Rhubarb Cheesecake,https://www.allrecipes.com/recipe/25626/rhubarb-cheesecake/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1131954.jpg,SC058
R01894,Easy Chocolate Chip Cookie Dough Cheesecake,https://www.allrecipes.com/recipe/257270/easy-chocolate-chip-cookie-dough-cheesecake/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4483419.jpg,SC058
R01895,"Very, Very, Very Good Cheesecake",https://www.allrecipes.com/recipe/21592/very-very-very-good-cheesecake/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2021%2F12%2F17%2F21592-very-very-very-good-cheesecake-MFS_473-2000.jpg,SC058
R01896,New York Cheesecake,https://www.allrecipes.com/recipe/135201/new-york-cheesecake/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1867748.jpg,SC058
R01897,Easy Sour Cream Cheesecake,https://www.allrecipes.com/recipe/8419/easy-sour-cream-cheesecake/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F744525.jpg,SC058
R01898,One Bowl Chocolate Cake,https://www.allrecipes.com/recipe/17981/one-bowl-chocolate-cake-iii/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2022%2F04%2F22%2F17981-one-bowl-chocolate-cake-iii-Dianne-1x1-1.jpg,SC059
R01899,Extreme Chocolate Cake,https://www.allrecipes.com/recipe/17528/extreme-chocolate-cake/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F693494.jpg,SC059
R01900,Microwave Chocolate Mug Cake,https://www.allrecipes.com/recipe/241038/microwave-chocolate-mug-cake/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2021%2F10%2F26%2FMicrowave-Chocolate-Mug-Cake.jpg,SC059
R01901,Black Magic Cake,https://www.allrecipes.com/recipe/8372/black-magic-cake/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1117116.jpg,SC059
R01902,Dark Chocolate Cake II,https://www.allrecipes.com/recipe/22953/dark-chocolate-cake-ii/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1493786.jpg,SC059
R01903,German Sweet Chocolate Cake I,https://www.allrecipes.com/recipe/8257/german-sweet-chocolate-cake-i/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F69244.jpg,SC059
R01904,German Chocolate Cake Frosting II,https://www.allrecipes.com/recipe/19118/german-chocolate-cake-frosting-ii/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1851085.jpg,SC059
R01905,Chocolate Zucchini Cake III,https://www.allrecipes.com/recipe/17643/chocolate-zucchini-cake-iii/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F969089.jpg,SC059
R01906,Vegan Chocolate Cake,https://www.allrecipes.com/recipe/16779/vegan-chocolate-cake/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4525746.jpg,SC059
R01907,Coco-Cola Cake II,https://www.allrecipes.com/recipe/7502/coco-cola-cake-ii/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F961346.jpg,SC059
R01908,Cream Filled Cupcakes,https://www.allrecipes.com/recipe/26018/cream-filled-cupcakes/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F621676.jpg,SC059
R01909,Black Forest Cheesecakes,https://www.allrecipes.com/recipe/222647/black-forest-cheesecakes/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1006021.jpg,SC059
R01910,Wacky Cake VIII,https://www.allrecipes.com/recipe/8389/wacky-cake-viii/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2540121.jpg,SC059
R01911,Chocolate Ganache Layer Cake,https://www.allrecipes.com/recipe/278157/chocolate-ganache-layer-cake/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F8716328.jpg,SC059
R01912,Red Velvet Cupcakes,https://www.allrecipes.com/recipe/212429/red-velvet-cupcakes/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5789703.jpg,SC059
R01913,Flourless Chocolate Cake I,https://www.allrecipes.com/recipe/8149/flourless-chocolate-cake-i/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F668993.jpg,SC059
R01914,Back-of-the-Box Hershey's Chocolate Cake,https://www.allrecipes.com/recipe/17528/extreme-chocolate-cake/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F693494.jpg,SC059
R01915,Vegan Chocolate Cake,https://www.allrecipes.com/recipe/16779/vegan-chocolate-cake/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4525746.jpg,SC059
R01916,Amazing Slow Cooker Chocolate Cake,https://www.allrecipes.com/recipe/219907/amazing-slow-cooker-chocolate-cake/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2435103.jpg,SC059
R01917,Black Bottom Cupcakes I,https://www.allrecipes.com/recipe/8221/black-bottom-cupcakes-i/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F50624.jpg,SC059
R01918,Flourless Chocolate Cake II,https://www.allrecipes.com/recipe/52718/flourless-chocolate-cake-ii/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2022%2F03%2F24%2FFlourless-Chocolate-Cake-II-sq-2000.jpg,SC059
R01919,Chef John's Chocolate Lava Cake,https://www.allrecipes.com/recipe/219964/chef-johns-chocolate-lava-cake/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F967492.jpg,SC059
R01920,Easy Microwave Chocolate Cake,https://www.allrecipes.com/recipe/140772/easy-microwave-chocolate-cake/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1975995.jpg,SC059
R01921,Lava Cake,https://www.allrecipes.com/recipe/276304/lava-cake/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5596955.jpg,SC059
R01922,Chocolate Oil Cake,https://www.allrecipes.com/recipe/8396/chocolate-oil-cake/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F252751.jpg,SC059
R01923,Red Velvet Cake,https://www.allrecipes.com/recipe/9295/red-velvet-cake/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F330482.jpg,SC059
R01924,Cream Filled Cupcakes,https://www.allrecipes.com/recipe/26018/cream-filled-cupcakes/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F621676.jpg,SC059
R01925,Brownie Cupcakes,https://www.allrecipes.com/recipe/231356/brownie-cupcakes/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1120857.jpg,SC059
R01926,Old Southern Chocolate Pecan Sheet Cake,https://www.allrecipes.com/recipe/228344/old-southern-chocolate-pecan-sheet-cake/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F9247831.jpg,SC059
R01927,Wacky Cake IV,https://www.allrecipes.com/recipe/7872/wacky-cake-iv/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2078394.jpg,SC059
R01928,Egg-Free Dairy-Free Nut-Free Cake,https://www.allrecipes.com/recipe/18061/egg-free-dairy-free-nut-free-cake/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5991191.jpg,SC059
R01929,Chocolate Mayo Cake,https://www.allrecipes.com/recipe/7416/chocolate-mayo-cake/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F94867.jpg,SC059
R01930,Dark Chocolate Cake I,https://www.allrecipes.com/recipe/7736/dark-chocolate-cake-i/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2021%2F05%2F07%2F7736_DarkChocolate-Cake1_MFS50-2000.jpg,SC059
R01931,"Grandma's Eggless, Butterless, Milkless Cake",https://www.allrecipes.com/recipe/7259/grandmas-eggless-butterless-milkless-cake/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F647082.jpg,SC059
R01932,Best Moist Chocolate Cake,https://www.allrecipes.com/recipe/25960/best-moist-chocolate-cake/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3484192.jpg,SC059
R01933,Triple Chocolate Chunk Cookies,https://www.allrecipes.com/recipe/278882/triple-chocolate-chunk-cookies/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F7910460.jpg,SC060
R01934,Date Crumble Bars,https://www.allrecipes.com/recipe/242247/date-crumble/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2022%2F03%2F18%2FDate-Crumble-2000.jpg,SC060
R01935,French Macaroons,https://www.allrecipes.com/recipe/223233/french-macaroons/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F900211.jpg,SC060
R01936,Ginger-Touched Oatmeal Peanut Butter Cookies,https://www.allrecipes.com/recipe/15324/ginger-touched-oatmeal-peanut-butter-cookies/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F968595.jpg,SC060
R01937,Shortbread,https://www.allrecipes.com/recipe/10683/shortbread/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F9043801.jpg,SC060
R01938,Sugar Cookie Frosting,https://www.allrecipes.com/recipe/9840/sugar-cookie-frosting/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F7128701.jpg,SC060
R01939,"Easy, Chewy Flourless Peanut Butter Cookies",https://www.allrecipes.com/recipe/242366/easy-chewy-flourless-peanut-butter-cookies/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2271991.jpg,SC060
R01940,Lace Cookies (Florentine Cookies),https://www.allrecipes.com/recipe/282681/lace-cookies-florentine-cookies/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2021%2F11%2F04%2Fimage-437.jpg,SC060
R01941,Oatmeal Peanut Butter Bars,https://www.allrecipes.com/recipe/10661/oatmeal-peanut-butter-bars/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F721347.jpg,SC060
R01942,Spring Biscotti,https://www.allrecipes.com/recipe/10637/spring-biscotti/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F82762.jpg,SC060
R01943,Best Brownies,https://www.allrecipes.com/recipe/10549/best-brownies/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2016%2F12%2F1090243-Best-Brownies-Photo-by-Paula-resized.jpg,SC060
R01944,Best Chocolate Chip Cookies,https://www.allrecipes.com/recipe/10813/best-chocolate-chip-cookies/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2020%2F07%2F16%2F4462051.jpg,SC060
R01945,Easy Sugar Cookies,https://www.allrecipes.com/recipe/9870/easy-sugar-cookies/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2019%2F12%2Feasy-sugar-cookies.jpg,SC060
R01946,"Best Big, Fat, Chewy Chocolate Chip Cookie",https://www.allrecipes.com/recipe/25037/best-big-fat-chewy-chocolate-chip-cookie/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F9088452.jpg,SC060
R01947,Three Ingredient Peanut Butter Cookies,https://www.allrecipes.com/recipe/11352/three-ingredient-peanut-butter-cookies/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2021%2F10%2F27%2Fthree-ingredient-peanut-butter-cookies.jpg,SC060
R01948,No Bake Cookies I,https://www.allrecipes.com/recipe/9832/no-bake-cookies-i/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2020%2F04%2F15%2F467751.jpg,SC060
R01949,Sopapilla Cheesecake Pie,https://www.allrecipes.com/recipe/169305/sopapilla-cheesecake-pie/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2019%2F02%2F453301.jpg,SC060
R01950,Chewy Chocolate Chip Oatmeal Cookies,https://www.allrecipes.com/recipe/24445/chewy-chocolate-chip-oatmeal-cookies/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2022%2F03%2F20%2F24445-ChewyChocolateChip-OatmealCookies-mfs-00926.jpg,SC060
R01951,Granny Mabel's Best Bar Cookies,https://www.allrecipes.com/recipe/25797/granny-mabels-best-bar-cookies/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F593402.jpg,SC060
